,veiculo_id,hr_ini,ping_dt,latitude_final_nr,longitude_final_nr
1580156,19997,15,2023-03-15,-23.70047,-46.771973
1580164,19991,15,2023-03-15,-23.52144,-46.68697
1580166,20020,15,2023-03-15,-23.613472,-46.59123
1580171,20015,15,2023-03-15,-23.570955,-46.70489
1580177,20000,15,2023-03-15,-23.57477,-46.65112
1580190,19974,15,2023-03-15,-23.633512,-46.610516
1580196,19961,15,2023-03-15,-23.64545,-46.660088
1580197,20025,15,2023-03-15,-23.569904,-46.704975
1580354,19963,15,2023-03-15,-23.654003,-46.66174
1580357,19980,15,2023-03-15,-23.540964,-46.630787
1580526,20473,15,2023-03-15,-23.644432,-46.674286
1580569,20465,15,2023-03-15,-23.593054,-46.683617
1580577,20710,15,2023-03-15,-23.594162,-46.783478
1580580,20466,15,2023-03-15,-23.571909,-46.64442
1580599,20459,15,2023-03-15,-23.18944,-46.885715
1580642,19880,15,2023-03-15,-23.603767,-46.70519
1580648,19911,15,2023-03-15,-23.595068,-46.761887
1580676,20809,15,2023-03-15,-23.584158,-46.670578
1580690,21004,15,2023-03-15,-23.44835,-46.689793
1580698,20812,15,2023-03-15,-23.570578,-46.554302
1580699,20801,15,2023-03-15,-23.492086,-46.69848
1580700,19952,15,2023-03-15,-23.777548,-46.685352
1580786,19982,15,2023-03-15,-23.528328,-46.715145
1581297,20518,15,2023-03-15,-23.633503,-46.669872
1581418,21014,15,2023-03-15,-23.554153,-46.774925
1581650,20457,15,2023-03-15,-23.557611,-46.6625
1581667,21015,15,2023-03-15,-23.66571,-46.786995
1581674,19934,15,2023-03-15,-23.650837,-46.768333
1581726,20011,15,2023-03-15,-23.515835,-46.72206
1581777,19903,15,2023-03-15,-23.662333,-46.62229
1581875,19987,15,2023-03-15,-23.673594,-46.47864
1582121,20452,15,2023-03-15,-23.49802,-46.63266
1582140,20799,15,2023-03-15,-23.574482,-46.732365
1582145,20700,15,2023-03-15,-23.699905,-46.79329
1582147,20704,15,2023-03-15,-23.659592,-46.641304
1582151,20468,15,2023-03-15,-23.659607,-46.695274
1582156,20450,15,2023-03-15,-23.664654,-46.77776
1582207,20355,15,2023-03-15,-23.549532,-46.936905
1582266,19957,15,2023-03-15,-23.48097,-46.650246
1582412,19955,15,2023-03-15,-23.608992,-46.724113
1582526,19884,15,2023-03-15,-23.693909,-46.58206
1582535,19930,15,2023-03-15,-23.718481,-46.58005
1582565,20009,15,2023-03-15,-23.682339,-46.747814
1582584,20454,15,2023-03-15,-23.57036,-46.7043
1582604,19878,15,2023-03-15,-23.563482,-46.688843
1582607,40068,15,2023-03-14,-23.47246,-46.89534
1582609,40037,15,2023-03-14,-23.556116,-46.676285
1582610,39564,15,2023-03-14,-23.351194,-46.761047
1582611,39844,15,2023-03-14,-23.779253,-46.675545
1584048,40068,15,2023-03-15,-23.576748,-46.7044
1584049,39978,15,2023-03-15,-23.66632,-46.765713
1584050,40032,15,2023-03-15,-23.74061,-46.77968
1584054,39968,15,2023-03-15,-23.583227,-46.80415
1584056,40036,15,2023-03-15,-23.56364,-46.53266
1584057,40061,15,2023-03-15,-23.58182,-46.752434
1586895,20920,15,2023-03-14,-23.557758,-46.642673
1586909,20804,15,2023-03-14,-23.565418,-46.747456
1587069,21006,15,2023-03-14,-23.570143,-46.763435
1588185,21002,15,2023-03-14,-23.745201,-46.805218
1598444,19970,15,2023-03-14,-23.581947,-46.681187
1598492,20014,15,2023-03-14,-23.646229,-46.789608
1598503,20000,15,2023-03-14,-23.574846,-46.650314
1598506,19974,15,2023-03-14,-23.624989,-46.70539
1598508,19978,15,2023-03-14,-23.531778,-46.76482
1598512,20016,15,2023-03-14,-23.62951,-46.641563
1598517,19961,15,2023-03-14,-23.646725,-46.660103
1598840,20700,15,2023-03-14,-23.699793,-46.794724
1598846,20468,15,2023-03-14,-23.659674,-46.695152
1598875,19996,15,2023-03-14,-23.615192,-46.705986
1598906,20696,15,2023-03-14,-23.613167,-46.665813
1598944,20355,15,2023-03-14,-23.532507,-46.980312
1598976,20512,15,2023-03-14,-23.584658,-46.756073
1599031,19869,15,2023-03-14,-23.693623,-46.582237
1599056,20535,15,2023-03-14,-23.562628,-46.6975
1599272,20006,15,2023-03-14,-23.57025,-46.705666
1599281,19987,15,2023-03-14,-23.673658,-46.47877
1599311,19958,15,2023-03-14,-23.558453,-46.6912
1599330,19991,15,2023-03-14,-23.740612,-46.796913
1599356,20019,15,2023-03-14,-23.67253,-46.738472
1599527,20017,15,2023-03-14,-23.76403,-46.687782
1599569,20492,15,2023-03-14,-23.612053,-46.94402
1599578,20529,15,2023-03-14,-23.496872,-46.811047
1599582,19985,15,2023-03-14,-23.69871,-46.77931
1599617,20466,15,2023-03-14,-23.517841,-46.54911
1599619,20510,15,2023-03-14,-23.63765,-46.654125
1599621,20463,15,2023-03-14,-23.60217,-46.786804
1599631,20459,15,2023-03-14,-23.189419,-46.885674
1599702,20724,15,2023-03-14,-23.650843,-46.74851
1599703,20706,15,2023-03-14,-23.557148,-46.624752
1599722,20282,15,2023-03-14,-23.537941,-46.811253
1599764,20702,15,2023-03-14,-23.68473,-46.746044
1599776,20521,15,2023-03-14,-23.560904,-46.64052
1599807,19973,15,2023-03-14,-23.736124,-46.68897
1600080,19999,15,2023-03-14,-23.5651,-46.6549
1600167,20477,15,2023-03-14,-23.570763,-46.645824
1600327,20518,15,2023-03-14,-23.621866,-46.66984
1600632,19925,15,2023-03-14,-23.572603,-46.79895
1600651,19883,15,2023-03-14,-23.620161,-46.47473
1600654,19899,15,2023-03-14,-23.560522,-46.760834
1600674,20457,15,2023-03-14,-23.54628,-46.648476
1600690,19934,15,2023-03-14,-23.556602,-46.652367
1600721,20018,15,2023-03-14,-23.54329,-46.699398
1600768,19903,15,2023-03-14,-23.671227,-46.622322
1600774,19873,15,2023-03-14,-23.597017,-46.486423
1600978,19960,15,2023-03-13,-23.570179,-46.694466
1601028,19958,15,2023-03-13,-23.590357,-46.67614
1601031,19979,15,2023-03-13,-23.775038,-46.700447
1601036,19988,15,2023-03-13,-23.564268,-46.686424
1601049,20020,15,2023-03-13,-23.61195,-46.590923
1601050,20014,15,2023-03-13,-23.655893,-46.77447
1601074,19981,15,2023-03-13,-23.570942,-46.704792
1601205,20007,15,2023-03-13,-23.603466,-46.68139
1601336,19986,15,2023-03-13,-23.542896,-46.646442
1601384,20012,15,2023-03-13,-23.444204,-46.91992
1601473,20710,15,2023-03-13,-23.640549,-46.78179
1601478,20482,15,2023-03-13,-23.566185,-46.590534
1601496,21000,15,2023-03-13,-23.570946,-46.703945
1601531,19996,15,2023-03-13,-23.61494,-46.706535
1601556,19880,15,2023-03-13,-23.65449,-46.66679
1601563,19888,15,2023-03-13,-23.57114,-46.69766
1601572,20344,15,2023-03-13,-23.608742,-46.627647
1601601,20706,15,2023-03-13,-23.57825,-46.60026
1601602,20801,15,2023-03-13,-23.560024,-46.693565
1601648,20487,15,2023-03-13,-23.607279,-46.74487
1601655,19950,15,2023-03-13,-23.516993,-46.426292
1601658,20807,15,2023-03-13,-23.733702,-46.77536
1601663,20802,15,2023-03-13,-23.565142,-46.70519
1601676,19982,15,2023-03-13,-23.539392,-46.71204
1601693,21006,15,2023-03-13,-23.670559,-46.600758
1601696,19920,15,2023-03-13,-23.585617,-46.631184
1601721,19957,15,2023-03-13,-23.480883,-46.650227
1601726,19945,15,2023-03-13,-23.482285,-46.61242
1601844,19926,15,2023-03-13,-23.570992,-46.704906
1602014,20477,15,2023-03-13,-23.567423,-46.66443
1602404,19917,15,2023-03-13,-23.623657,-46.69591
1602410,19874,15,2023-03-13,-23.547005,-46.787598
1602424,19921,15,2023-03-13,-23.601036,-46.576927
1602480,21015,15,2023-03-13,-23.570051,-46.697044
1602561,19903,15,2023-03-13,-23.580837,-46.72084
1602648,19998,15,2023-03-13,-23.553965,-46.64862
1602649,19977,15,2023-03-13,-23.561127,-46.578827
1602667,19987,15,2023-03-13,-23.673626,-46.47856
1602701,20015,15,2023-03-13,-23.54356,-46.868015
1602725,20019,15,2023-03-13,-23.672474,-46.73858
1602818,20008,15,2023-03-13,-23.443136,-46.751858
1602942,20492,15,2023-03-13,-23.612028,-46.94408
1602943,20519,15,2023-03-13,-23.570045,-46.706745
1603049,19911,15,2023-03-13,-23.590372,-46.767174
1603152,20507,15,2023-03-13,-23.64984,-46.743095
1603339,19955,15,2023-03-13,-23.570087,-46.706696
1603545,20454,15,2023-03-13,-23.57046,-46.70434
1603550,21029,15,2023-03-13,-23.531036,-46.93845
1603588,20702,15,2023-03-13,-23.68476,-46.746082
1606355,40069,15,2023-03-17,-23.569965,-46.705433
1606358,40030,15,2023-03-17,-23.53235,-46.90505
1606361,39797,15,2023-03-17,-23.603506,-46.66884
1606363,40000,15,2023-03-17,-23.612667,-46.74956
1607538,40083,15,2023-03-17,-23.532482,-46.980328
1607539,40068,15,2023-03-17,-23.490055,-46.564507
1607540,39978,15,2023-03-17,-23.666315,-46.765713
1607839,39881,15,2023-03-17,-23.592693,-46.834576
1607858,39872,15,2023-03-17,-23.478386,-46.697727
1619363,19998,15,2023-03-17,-23.55403,-46.64863
1619378,19984,15,2023-03-17,-23.384266,-46.32439
1619427,19958,15,2023-03-17,-23.558413,-46.69112
1619458,19991,15,2023-03-17,-23.57055,-46.70466
1619471,20000,15,2023-03-17,-23.589075,-46.60051
1619511,20019,15,2023-03-17,-23.67598,-46.738605
1619662,20007,15,2023-03-17,-23.603443,-46.68165
1619902,20473,15,2023-03-17,-23.709225,-46.623363
1619903,20492,15,2023-03-17,-23.646395,-46.787056
1619974,20698,15,2023-03-17,-23.585514,-46.72456
1619977,20509,15,2023-03-17,-23.609203,-46.65456
1619986,20468,15,2023-03-17,-23.570936,-46.70504
1620003,20459,15,2023-03-17,-23.189577,-46.885777
1620005,20454,15,2023-03-17,-23.666592,-46.440533
1620008,20499,15,2023-03-17,-23.486797,-46.606236
1620064,19880,15,2023-03-17,-23.654413,-46.666862
1620082,21002,15,2023-03-17,-23.652597,-46.71043
1620083,20920,15,2023-03-17,-23.557873,-46.642727
1620119,21004,15,2023-03-17,-23.461266,-46.68635
1620128,20515,15,2023-03-17,-23.521194,-46.53347
1620213,20807,15,2023-03-17,-23.591524,-46.67929
1620275,21011,15,2023-03-17,-23.629932,-46.686993
1620276,21006,15,2023-03-17,-23.584553,-46.71877
1620278,21012,15,2023-03-17,-23.571913,-46.70449
1620280,20507,15,2023-03-17,-23.646704,-46.71097
1620308,20535,15,2023-03-17,-23.668432,-46.66603
1620311,19957,15,2023-03-17,-23.50344,-46.634277
1621246,20018,15,2023-03-17,-23.54329,-46.699615
1621304,19873,15,2023-03-17,-23.596977,-46.48518
1621419,19988,15,2023-03-17,-23.564266,-46.68652
1621443,19974,15,2023-03-17,-23.571009,-46.70532
1621445,20025,15,2023-03-17,-23.710146,-46.640522
1621686,20470,15,2023-03-17,-23.576372,-46.741123
1621749,19952,15,2023-03-17,-23.76689,-46.69186
1621807,20702,15,2023-03-17,-23.684671,-46.74611
1621813,19869,15,2023-03-17,-23.673674,-46.579857
1621814,20462,15,2023-03-17,-23.583618,-46.68477
1621825,21029,15,2023-03-17,-23.531057,-46.938465
1621829,19973,15,2023-03-17,-23.736137,-46.688976
1621992,20518,15,2023-03-17,-23.633638,-46.669792
1622031,21014,15,2023-03-17,-23.501238,-46.774895
1622082,19932,15,2023-03-17,-23.595488,-46.72666
1622145,20282,15,2023-03-17,-23.602673,-46.718636
1622194,40069,15,2023-03-16,-23.569468,-46.70418
1622195,40078,15,2023-03-16,-23.55428,-46.69463
1622197,40037,15,2023-03-16,-23.554028,-46.660828
1622199,39564,15,2023-03-16,-23.357107,-46.76106
1622201,40061,15,2023-03-16,-23.581804,-46.75255
1623155,40068,15,2023-03-16,-23.49006,-46.564342
1623156,39978,15,2023-03-16,-23.666414,-46.765728
1623157,39816,15,2023-03-16,-23.57062,-46.704407
1623575,19977,15,2023-03-16,-23.60243,-46.601635
1623594,20023,15,2023-03-16,-23.52975,-46.60834
1623639,19958,15,2023-03-16,-23.558388,-46.691113
1623649,19988,15,2023-03-16,-23.564217,-46.686962
1623671,20000,15,2023-03-16,-23.534042,-46.621395
1623683,20016,15,2023-03-16,-23.598223,-46.674755
1624194,20475,15,2023-03-16,-23.741383,-46.661175
1624208,20466,15,2023-03-16,-23.596067,-46.637215
1624232,20454,15,2023-03-16,-23.578833,-46.743855
1624337,19954,15,2023-03-16,-23.674183,-46.794643
1624345,20994,15,2023-03-16,-23.434181,-46.561497
1624374,20800,15,2023-03-16,-23.470491,-46.75166
1624382,20706,15,2023-03-16,-23.561325,-46.624973
1624431,20733,15,2023-03-16,-23.618984,-46.758446
1624456,20813,15,2023-03-16,-23.654608,-46.734062
1624485,20702,15,2023-03-16,-23.684788,-46.746006
1624496,21008,15,2023-03-16,-23.676033,-46.773926
1624500,21011,15,2023-03-16,-23.619165,-46.714077
1624501,19920,15,2023-03-16,-23.570595,-46.63327
1624541,19957,15,2023-03-16,-23.480976,-46.650307
1624938,20518,15,2023-03-16,-23.570133,-46.656445
1625186,19883,15,2023-03-16,-23.59254,-46.673763
1625188,19899,15,2023-03-16,-23.581738,-46.798454
1625212,20457,15,2023-03-16,-23.545973,-46.648388
1625278,20011,15,2023-03-16,-23.516165,-46.722004
1625475,19997,15,2023-03-16,-23.700388,-46.77196
1625493,20025,15,2023-03-16,-23.57001,-46.705173
1625569,20007,15,2023-03-16,-23.603437,-46.6817
1625658,19986,15,2023-03-16,-23.542883,-46.64635
1625769,20463,15,2023-03-16,-23.675001,-46.64981
1625772,20470,15,2023-03-16,-23.57596,-46.741524
1625773,20461,15,2023-03-16,-23.600449,-46.858967
1625776,19931,15,2023-03-16,-23.592854,-46.769547
1625806,19996,15,2023-03-16,-23.61492,-46.70201
1625834,19911,15,2023-03-16,-23.590391,-46.76717
1625849,20344,15,2023-03-16,-23.738144,-46.667778
1625868,19952,15,2023-03-16,-23.770782,-46.69994
1625906,20487,15,2023-03-16,-23.607334,-46.744766
1625934,19869,15,2023-03-16,-23.673668,-46.579575
1625947,19973,15,2023-03-16,-23.736134,-46.688885
1626115,21016,15,2023-03-16,-23.690763,-46.79418
1626116,21017,15,2023-03-16,-23.570166,-46.70566
1626184,20507,15,2023-03-16,-23.649782,-46.74304
1629422,19960,16,2023-03-15,-23.474367,-46.69805
1629462,19979,16,2023-03-15,-23.573658,-46.688206
1629479,20020,16,2023-03-15,-23.61363,-46.591312
1629525,20019,16,2023-03-15,-23.679914,-46.738518
1629655,19963,16,2023-03-15,-23.672783,-46.655174
1629902,20474,16,2023-03-15,-23.472347,-46.53561
1629921,21000,16,2023-03-15,-23.5703,-46.691086
1629957,20009,16,2023-03-15,-23.685667,-46.751534
1629990,20805,16,2023-03-15,-23.560648,-46.704453
1629995,20696,16,2023-03-15,-23.722158,-46.779076
1629999,20920,16,2023-03-15,-23.568193,-46.72426
1630029,21004,16,2023-03-15,-23.448498,-46.689796
1630039,19952,16,2023-03-15,-23.770182,-46.69874
1630065,20512,16,2023-03-15,-23.605545,-46.908306
1630088,19871,16,2023-03-15,-23.558928,-46.6991
1630093,20813,16,2023-03-15,-23.680403,-46.793594
1630116,19982,16,2023-03-15,-23.539747,-46.712097
1630139,19869,16,2023-03-15,-23.693968,-46.582153
1630168,20535,16,2023-03-15,-23.755184,-46.67898
1630177,19973,16,2023-03-15,-23.736101,-46.688847
1630181,19945,16,2023-03-15,-23.451393,-46.579453
1630323,20498,16,2023-03-15,-23.49674,-46.74641
1630733,21014,16,2023-03-15,-23.50142,-46.774994
1630891,19917,16,2023-03-15,-23.520267,-46.749283
1630903,19874,16,2023-03-15,-23.555273,-46.787785
1630935,19899,16,2023-03-15,-23.560673,-46.762352
1630977,19934,16,2023-03-15,-23.651192,-46.736042
1631155,20006,16,2023-03-15,-23.57001,-46.705235
1631182,19997,16,2023-03-15,-23.70043,-46.771946
1631196,19961,16,2023-03-15,-23.645521,-46.65987
1631197,20025,16,2023-03-15,-23.569918,-46.70503
1631204,19983,16,2023-03-15,-23.62365,-46.78654
1631373,19985,16,2023-03-15,-23.698471,-46.780396
1631385,20526,16,2023-03-15,-23.665627,-46.53165
1631388,20465,16,2023-03-15,-23.593252,-46.68361
1631393,20700,16,2023-03-15,-23.699905,-46.79329
1631395,20468,16,2023-03-15,-23.659666,-46.69529
1631467,19900,16,2023-03-15,-23.669683,-46.636375
1631494,20802,16,2023-03-15,-23.656796,-46.73269
1631510,20521,16,2023-03-15,-23.560915,-46.640507
1631821,19981,16,2023-03-15,-23.647308,-46.80584
1631835,20487,16,2023-03-15,-23.607313,-46.744766
1631880,39564,16,2023-03-14,-23.348394,-46.761055
1633367,40037,16,2023-03-15,-23.562052,-46.659405
1633368,40039,16,2023-03-15,-23.560596,-46.63674
1634339,39968,16,2023-03-15,-23.583363,-46.806396
1634787,40061,16,2023-03-15,-23.581808,-46.752422
1636170,20920,16,2023-03-14,-23.544542,-46.64267
1636174,20809,16,2023-03-14,-23.700447,-46.63302
1636332,21008,16,2023-03-14,-23.558517,-46.704285
1636334,21012,16,2023-03-14,-23.589888,-46.767155
1636584,21017,16,2023-03-14,-23.570133,-46.70546
1637475,21029,16,2023-03-14,-23.531067,-46.93843
1637708,21000,16,2023-03-14,-23.570282,-46.70567
1647592,19981,16,2023-03-14,-23.570183,-46.705208
1647604,20019,16,2023-03-14,-23.666727,-46.738506
1647731,19980,16,2023-03-14,-23.434664,-46.51692
1647830,20012,16,2023-03-14,-23.581465,-46.70171
1647851,20473,16,2023-03-14,-23.595009,-46.65116
1647852,20497,16,2023-03-14,-23.685099,-46.807384
1647896,20461,16,2023-03-14,-23.603655,-46.728653
1647901,20450,16,2023-03-14,-23.572502,-46.654667
1647903,19866,16,2023-03-14,-23.503489,-46.62858
1647955,20696,16,2023-03-14,-23.612907,-46.6665
1648022,19950,16,2023-03-14,-23.544617,-46.690937
1648039,19982,16,2023-03-14,-23.539742,-46.711845
1648088,20508,16,2023-03-14,-23.523216,-46.70977
1648298,20023,16,2023-03-14,-23.50298,-46.609364
1648302,19987,16,2023-03-14,-23.67362,-46.47881
1648339,19958,16,2023-03-14,-23.558414,-46.691254
1648368,20025,16,2023-03-14,-23.570265,-46.705715
1648538,19986,16,2023-03-14,-23.542793,-46.64629
1648586,20492,16,2023-03-14,-23.612026,-46.944054
1648608,20526,16,2023-03-14,-23.665655,-46.53164
1648609,20475,16,2023-03-14,-23.570078,-46.704605
1648612,20700,16,2023-03-14,-23.699883,-46.793575
1648616,20509,16,2023-03-14,-23.756607,-46.707733
1648617,20463,16,2023-03-14,-23.60216,-46.786777
1648712,20724,16,2023-03-14,-23.650888,-46.748463
1648713,20706,16,2023-03-14,-23.557158,-46.62476
1648714,19948,16,2023-03-14,-23.54213,-46.879158
1648718,19952,16,2023-03-14,-23.766958,-46.691826
1648752,20282,16,2023-03-14,-23.537945,-46.811195
1648754,20733,16,2023-03-14,-23.619055,-46.7584
1648801,19878,16,2023-03-14,-23.520477,-46.666115
1648805,19869,16,2023-03-14,-23.693604,-46.58221
1648841,19945,16,2023-03-14,-23.45177,-46.579628
1648902,19901,16,2023-03-14,-23.526497,-46.18847
1649087,19918,16,2023-03-14,-23.542248,-46.694237
1649107,19999,16,2023-03-14,-23.547138,-46.618042
1649654,19921,16,2023-03-14,-23.601168,-46.576725
1649693,19934,16,2023-03-14,-23.552917,-46.62753
1649705,19936,16,2023-03-14,-23.56127,-46.589428
1650342,20012,16,2023-03-13,-23.444277,-46.919952
1650428,20710,16,2023-03-13,-23.641708,-46.786884
1650431,20509,16,2023-03-13,-23.586123,-46.485386
1650441,20454,16,2023-03-13,-23.614346,-46.746582
1650444,21000,16,2023-03-13,-23.570452,-46.70437
1650502,19888,16,2023-03-13,-23.570957,-46.70489
1650506,20920,16,2023-03-13,-23.55781,-46.642754
1650512,20344,16,2023-03-13,-23.604841,-46.62297
1650532,20801,16,2023-03-13,-23.53895,-46.68571
1650556,19900,16,2023-03-13,-23.669699,-46.63645
1650557,20282,16,2023-03-13,-23.463545,-46.878258
1650581,19950,16,2023-03-13,-23.517042,-46.428436
1650619,19869,16,2023-03-13,-23.693905,-46.58212
1650622,19920,16,2023-03-13,-23.599775,-46.566425
1650711,19901,16,2023-03-13,-23.5453,-46.307697
1650753,19926,16,2023-03-13,-23.570587,-46.704807
1650854,19999,16,2023-03-13,-23.528454,-46.471622
1651029,20518,16,2023-03-13,-23.571024,-46.705
1651278,19874,16,2023-03-13,-23.547083,-46.787563
1651287,19925,16,2023-03-13,-23.572643,-46.79886
1651569,20006,16,2023-03-13,-23.57019,-46.70579
1651575,19984,16,2023-03-13,-23.384249,-46.324345
1651619,20020,16,2023-03-13,-23.61197,-46.59085
1651753,20008,16,2023-03-13,-23.443134,-46.75187
1651875,20452,16,2023-03-13,-23.497902,-46.63252
1651913,20510,16,2023-03-13,-23.637627,-46.654156
1651918,20463,16,2023-03-13,-23.675055,-46.649822
1651925,20470,16,2023-03-13,-23.57543,-46.717068
1651930,20450,16,2023-03-13,-23.655708,-46.781464
1651994,20805,16,2023-03-13,-23.672804,-46.763973
1652034,20355,16,2023-03-13,-23.532438,-46.980343
1652035,20724,16,2023-03-13,-23.650852,-46.748535
1652036,19948,16,2023-03-13,-23.542192,-46.879192
1652088,20702,16,2023-03-13,-23.684757,-46.74605
1652099,19878,16,2023-03-13,-23.520416,-46.666107
1652140,19973,16,2023-03-13,-23.736065,-46.689133
1652303,19955,16,2023-03-13,-23.570087,-46.706696
1652430,19932,16,2023-03-13,-23.595497,-46.726635
1652580,21004,16,2023-03-13,-23.461412,-46.685207
1655362,40035,16,2023-03-17,-23.537407,-46.64156
1655363,39816,16,2023-03-17,-23.616688,-46.704464
1655366,39998,16,2023-03-17,-23.810205,-46.738472
1655368,39566,16,2023-03-17,-23.592232,-46.76486
1655369,40036,16,2023-03-17,-23.442192,-46.515587
1661203,29526,16,2023-03-17,-23.695704,-46.779427
1661921,29529,16,2023-03-17,-23.46677,-46.658306
1666237,29529,16,2023-03-16,-23.570932,-46.70491
1666970,29526,16,2023-03-16,-23.688992,-46.755013
1668352,19962,16,2023-03-17,-23.669329,-46.696922
1668361,20000,16,2023-03-17,-23.622723,-46.527157
1668374,19978,16,2023-03-17,-23.538694,-46.769737
1668559,19980,16,2023-03-17,-23.411987,-46.412655
1668722,20017,16,2023-03-17,-23.77245,-46.687763
1668811,20473,16,2023-03-17,-23.715626,-46.606056
1668871,20475,16,2023-03-17,-23.760096,-46.68481
1668889,20698,16,2023-03-17,-23.593967,-46.739056
1668893,20509,16,2023-03-17,-23.658976,-46.700825
1668896,20463,16,2023-03-17,-23.64603,-46.660053
1668902,20468,16,2023-03-17,-23.57053,-46.704353
1668911,20450,16,2023-03-17,-23.58087,-46.647373
1668913,19931,16,2023-03-17,-23.533836,-46.690872
1668970,19888,16,2023-03-17,-23.555973,-46.631725
1668987,19954,16,2023-03-17,-23.597624,-46.674904
1669004,20804,16,2023-03-17,-23.568539,-46.747475
1669016,20724,16,2023-03-17,-23.577475,-46.676315
